ID	A1	A2	B1	B2	gene_name
ENSG00000141756	4377	3597	4970	4677	FKBP10
ENSG00000166681	3447	4488	5309	4373	BEX3
ENSG00000186468	4061	4073	6034	3366	RPS23
ENSG00000101199	6079	4566	3478	3393	ARFGAP1
ENSG00000124767	2917	4680	5192	4709	GLO1
ENSG00000023734	3660	4878	4641	4284	STRAP
ENSG00000008838	3699	4875	4347	4498	MED24
ENSG00000132424	6470	4458	3165	3322	PNISR
ENSG00000132463	3810	4805	4725	4071	GRSF1
ENSG00000131467	2704	4841	4702	5132	PSME3
ENSG00000172053	4296	4609	4474	3950	QARS
ENSG00000054118	3128	5187	4203	4810	THRAP3
ENSG00000169180	4428	4598	4013	4279	XPO6
ENSG00000167553	2229	4038	5763	5245	TUBA1C
ENSG00000140350	2430	4292	5753	4787	ANP32A
ENSG00000135069	3132	6778	3796	3536	PSAT1
ENSG00000111605	3984	4950	4034	4271	CPSF6
ENSG00000089693	3345	4433	4774	4667	MLF2
ENSG00000143543	3940	4474	5181	3614	JTB
ENSG00000135390	3837	4662	4680	4027	ATP5MC2
ENSG00000142192	2180	1360	6662	6974	APP
ENSG00000130204	3429	4414	5208	4121	TOMM40
ENSG00000117399	3457	4437	4760	4479	CDC20
ENSG00000260032	4444	4525	4234	3901	NORAD
ENSG00000100726	3729	4811	4393	4148	TELO2
ENSG00000106105	3632	5778	3916	3722	GARS
ENSG00000155561	3392	5035	4215	4402	NUP205
ENSG00000069849	3120	2823	5840	5253	ATP1B3
ENSG00000125743	3358	4400	5205	4051	SNRPD2
ENSG00000119318	2328	4923	5031	4709	RAD23B
ENSG00000133874	3707	4865	4386	3987	RNF122
ENSG00000160679	5494	4537	3503	3390	CHTOP
ENSG00000105701	3290	4526	5188	3910	FKBP8
ENSG00000179091	3331	5178	4178	4221	CYC1
ENSG00000148229	3461	4529	4669	4230	POLE3
ENSG00000248527	3649	2722	5730	4787	MTATP6P1
ENSG00000061676	3553	4256	4608	4388	NCKAP1
ENSG00000105438	2932	2755	5906	5179	KDELR1
ENSG00000123144	3927	4102	4976	3712	TRIR
ENSG00000043355	3763	4480	4416	4039	ZIC2
ENSG00000283041	3339	4572	4429	4319	AC008038.1
ENSG00000148248	2492	3296	5479	5388	SURF4
ENSG00000111642	2847	3906	4649	5252	CHD4
ENSG00000178252	3621	4743	3788	4491	WDR6
ENSG00000188486	3473	4502	4814	3850	H2AFX
ENSG00000185324	7312	4175	2792	2355	CDK10
ENSG00000175756	3673	3943	5271	3742	AURKAIP1
ENSG00000232956	7000	4244	2755	2628	SNHG15
ENSG00000143612	3158	4754	4637	4068	C1orf43
ENSG00000116062	3738	4739	4251	3851	MSH6
ENSG00000143420	3659	4634	4390	3858	ENSA
ENSG00000167881	3311	4924	4078	4223	SRP68
ENSG00000083520	4240	4174	4075	4024	DIS3
ENSG00000165678	2807	4825	4631	4230	GHITM
ENSG00000168268	2553	4467	5009	4459	NT5DC2
ENSG00000132680	6192	4204	3088	2987	KHDC4
ENSG00000138385	3132	4266	4758	4295	SSB
ENSG00000078808	3306	3204	5469	4446	SDF4
ENSG00000179115	3300	4702	4368	4049	FARSA
ENSG00000074696	2894	3030	5393	5088	HACD3
ENSG00000179950	3767	4496	4404	3709	PUF60
ENSG00000196504	3396	4464	4291	4206	PRPF40A
ENSG00000176915	4263	3732	4152	4198	ANKLE2
ENSG00000123505	1818	4374	5126	5014	AMD1
ENSG00000198231	3881	4685	3758	3986	DDX42
ENSG00000205531	3366	4209	4417	4296	NAP1L4
ENSG00000206053	2905	4536	4465	4378	JPT2
ENSG00000103326	3502	4119	3989	4649	CAPN15
ENSG00000120802	2712	4409	4903	4218	TMPO
ENSG00000170027	3052	4654	4336	4198	YWHAG
ENSG00000136238	3044	4107	5095	3994	RAC1
ENSG00000110651	3063	3040	5574	4561	CD81
ENSG00000136108	3487	4158	4442	4135	CKAP2
ENSG00000159217	2371	4619	4187	5015	IGF2BP1
ENSG00000124422	3263	4528	3920	4470	USP22
ENSG00000140374	3355	4523	4543	3746	ETFA
ENSG00000107937	3428	4741	4218	3779	GTPBP4
ENSG00000169567	3261	4262	4798	3827	HINT1
ENSG00000204899	2808	4414	5071	3828	MZT1
ENSG00000130725	3239	4241	4816	3822	UBE2M
ENSG00000173457	3129	4166	5184	3623	PPP1R14B
ENSG00000149480	2523	4726	4430	4422	MTA2
ENSG00000125166	2737	4520	4417	4423	GOT2
ENSG00000141959	3147	4754	4353	3838	PFKL
ENSG00000127483	5114	4121	3382	3444	HP1BP3
ENSG00000130520	3393	4201	4821	3593	LSM4
ENSG00000005007	3563	4974	3639	3818	UPF1
ENSG00000100714	2760	4694	4113	4420	MTHFD1
ENSG00000180573	14780	846	202	152	HIST1H2AC
ENSG00000132646	3328	4494	4380	3777	PCNA
ENSG00000092841	3791	4365	4304	3516	MYL6
ENSG00000133706	4000	4503	3761	3684	LARS
ENSG00000113649	4825	4110	3484	3528	TCERG1
ENSG00000160633	3931	3496	4474	4043	SAFB
ENSG00000112245	3101	4414	4538	3835	PTP4A1
ENSG00000105373	3517	4306	4374	3682	NOP53
ENSG00000111530	3499	4056	4198	4100	CAND1
ENSG00000047849	2999	4039	3986	4825	MAP4
ENSG00000130024	3916	4059	4225	3637	PHF10
ENSG00000090861	3655	4891	3539	3750	AARS
ENSG00000185825	2836	2895	5224	4872	BCAP31
ENSG00000127184	2902	4065	4945	3914	COX7C
ENSG00000130723	3345	4596	3138	4707	PRRC2B
ENSG00000122218	2750	4829	3782	4409	COPA
ENSG00000170759	2884	4340	4446	4094	KIF5B
ENSG00000079785	3029	4253	4484	3990	DDX1
ENSG00000154380	2608	4048	4444	4644	ENAH
ENSG00000261236	3570	4489	4281	3401	BOP1
ENSG00000147889	3445	4110	4742	3420	CDKN2A
ENSG00000165688	3843	3961	4203	3706	PMPCA
ENSG00000173473	2529	4451	3996	4727	SMARCC1
ENSG00000130402	2664	4378	3898	4744	ACTN4
ENSG00000065427	2755	4452	4342	4123	KARS
ENSG00000102225	3087	4355	4041	4154	CDK16
ENSG00000103266	3501	4362	4402	3361	STUB1
ENSG00000106636	3509	4297	4009	3801	YKT6
ENSG00000127054	4534	4149	3508	3423	INTS11
ENSG00000158417	3529	3852	4395	3838	EIF5B
ENSG00000047315	3182	4281	4125	4025	POLR2B
ENSG00000102024	2506	4240	4582	4282	PLS3
ENSG00000149100	3475	4269	4246	3618	EIF3M
ENSG00000101367	2404	4196	4588	4389	MAPRE1
ENSG00000071894	4399	4421	3316	3440	CPSF1
ENSG00000102226	3207	4700	3663	3996	USP11
ENSG00000152102	3419	4377	3720	4011	FAM168B
ENSG00000132361	2501	4482	4237	4300	CLUH
ENSG00000131238	2627	2856	5170	4841	PPT1
ENSG00000104960	3925	3963	3902	3703	PTOV1
ENSG00000165637	3575	4001	4310	3595	VDAC2
ENSG00000133226	4176	3694	3467	4134	SRRM1
ENSG00000173674	2861	3982	4736	3887	EIF1AX
ENSG00000094916	3236	4357	3633	4216	CBX5
ENSG00000057608	2783	4302	4383	3969	GDI2
ENSG00000034510	2892	3657	5286	3602	TMSB10
ENSG00000108312	2969	3668	4597	4168	UBTF
ENSG00000165629	2897	4277	4477	3743	ATP5F1C
ENSG00000073578	3177	4147	4255	3806	SDHA
ENSG00000131263	4067	4256	3563	3493	RLIM
ENSG00000118816	2948	4184	4463	3774	CCNI
ENSG00000139746	4612	3940	3439	3351	RBM26
ENSG00000076003	3147	4457	4085	3647	MCM6
ENSG00000167325	2505	4298	4392	4123	RRM1
ENSG00000103495	2949	4010	4434	3909	MAZ
ENSG00000067704	2744	4101	4368	4064	IARS2
ENSG00000196365	3259	4820	3945	3251	LONP1
ENSG00000196235	3642	4378	3588	3663	SUPT5H
ENSG00000135535	2404	2966	5097	4801	CD164
ENSG00000140332	2300	4187	4420	4354	TLE3
ENSG00000108256	4340	3771	3523	3626	NUFIP2
ENSG00000100353	3432	4240	3940	3608	EIF3D
ENSG00000198492	3312	4052	4082	3736	YTHDF2
ENSG00000159335	2623	3542	4853	4101	PTMS
ENSG00000111142	3000	4183	4237	3683	METAP2
ENSG00000175390	3258	4040	4311	3478	EIF3F
ENSG00000104341	2598	2661	5410	4396	LAPTM4B
ENSG00000060339	3803	4127	3684	3445	CCAR1
ENSG00000015676	4016	4357	3295	3383	NUDCD3
ENSG00000071994	3795	3805	4104	3323	PDCD2
ENSG00000165689	4475	4067	3505	2968	SDCCAG3
ENSG00000242265	1821	4068	4398	4720	PEG10
ENSG00000109332	3037	3961	4318	3681	UBE2D3
ENSG00000120253	3776	4189	3917	3103	NUP43
ENSG00000114686	2678	4144	4375	3783	MRPL3
ENSG00000126698	3090	3848	4248	3787	DNAJC8
ENSG00000125977	3353	4381	3950	3252	EIF2S2
ENSG00000204574	2675	4133	3995	4114	ABCF1
ENSG00000143774	5023	3401	3588	2883	GUK1
ENSG00000163930	3161	4201	3722	3796	BAP1
ENSG00000136111	3414	3889	3738	3832	TBC1D4
ENSG00000204525	2583	2704	5224	4343	HLA-C
ENSG00000113368	2172	3875	4718	4083	LMNB1
ENSG00000175265	5328	3854	2892	2734	GOLGA8A
ENSG00000143870	2076	1771	5535	5421	PDIA6
ENSG00000171490	3342	3843	4391	3223	RSL1D1
ENSG00000103202	2655	3861	4237	4036	NME4
ENSG00000026025	2816	3703	4580	3688	VIM
ENSG00000089737	2881	4194	3841	3863	DDX24
ENSG00000270647	2930	3912	3783	4141	TAF15
ENSG00000075618	2650	3383	4588	4136	FSCN1
ENSG00000165916	2913	4130	4114	3600	PSMC3
ENSG00000198668	3001	3574	4419	3738	CALM1
ENSG00000140740	3256	3982	3826	3650	UQCRC2
ENSG00000090060	2598	3701	4128	4283	PAPOLA
ENSG00000175931	2868	4563	3445	3831	UBE2O
ENSG00000069248	3299	4122	3784	3468	NUP133
ENSG00000100380	2438	3994	4354	3832	ST13
ENSG00000117724	2923	3595	3863	4227	CENPF
ENSG00000116489	2910	4091	3955	3639	CAPZA1
ENSG00000120254	2957	4883	3579	3175	MTHFD1L
ENSG00000164104	3303	3804	4039	3440	HMGB2
ENSG00000204843	2447	4146	3718	4265	DCTN1
ENSG00000113575	2705	3903	4255	3709	PPP2CA
ENSG00000198408	5726	3285	2806	2724	MGEA5
ENSG00000130522	10481	1530	1491	1020	JUND
ENSG00000122952	3853	3919	3386	3360	ZWINT
ENSG00000132128	2254	4099	3998	4166	LRRC41
ENSG00000127884	3195	3954	3988	3349	ECHS1
ENSG00000143815	2031	1806	5494	5142	LBR
ENSG00000141698	2582	4045	4192	3643	NT5C3B
ENSG00000147180	4255	3968	3209	3022	ZNF711
ENSG00000130935	2862	4125	3944	3519	NOL11
ENSG00000101856	2294	2729	5157	4260	PGRMC1
ENSG00000168175	3976	3489	3656	3317	MAPK1IP1L
ENSG00000076248	2776	4474	3764	3421	UNG
ENSG00000087191	3233	3943	3877	3373	PSMC5
ENSG00000137504	5694	3643	2540	2541	CREBZF
ENSG00000047410	3562	3896	3184	3764	TPR
ENSG00000090372	2739	4130	3777	3752	STRN4
ENSG00000120265	2886	3185	4535	3787	PCMT1
ENSG00000213741	2961	3598	4913	2917	RPS29
ENSG00000184007	2468	3765	4479	3658	PTP4A2
ENSG00000153201	3953	3483	3320	3571	RANBP2
ENSG00000083312	2994	4168	3485	3660	TNPO1
ENSG00000001497	3505	4008	3324	3454	LAS1L
ENSG00000134057	2431	3522	4544	3789	CCNB1
ENSG00000125991	3422	3122	4081	3657	ERGIC3
ENSG00000115307	3729	3466	3730	3347	AUP1
ENSG00000036448	3115	4065	3482	3609	MYOM2
ENSG00000127586	4840	3885	2827	2700	CHTF18
ENSG00000143294	2833	3905	4051	3457	PRCC
ENSG00000176444	5466	3759	2555	2447	CLK2
ENSG00000169727	3274	3847	3573	3532	GPS1
ENSG00000133612	2658	3906	4077	3573	AGAP3
ENSG00000147065	1683	4023	3848	4652	MSN
ENSG00000125107	2186	4124	3309	4563	CNOT1
ENSG00000105197	3016	4017	3945	3191	TIMM50
ENSG00000108349	3407	4044	3203	3515	CASC3
ENSG00000088986	3360	3543	4089	3171	DYNLL1
ENSG00000149547	2106	3532	4227	4262	EI24
ENSG00000167770	3348	3829	3731	3213	OTUB1
ENSG00000054598	4003	3932	3117	3041	FOXC1
ENSG00000113387	2557	3622	4397	3487	SUB1
ENSG00000086598	2039	2858	4548	4618	TMED2
ENSG00000113328	2544	3940	3915	3659	CCNG1
ENSG00000169217	2748	4084	3810	3413	CD2BP2
ENSG00000014641	2537	3924	4121	3421	MDH1
ENSG00000155660	2008	1845	5375	4773	PDIA4
ENSG00000116237	1873	3198	4455	4470	ICMT
ENSG00000105968	2794	3625	3894	3677	H2AFV
ENSG00000116288	2449	3858	4191	3492	PARK7
ENSG00000146223	2109	4232	4041	3604	RPL7L1
ENSG00000134186	4653	3454	2857	3019	PRPF38B
ENSG00000136279	2620	3815	3960	3579	DBNL
ENSG00000113648	2924	3842	3713	3487	H2AFY
ENSG00000111676	2222	3522	3939	4269	ATN1
ENSG00000072274	1936	1699	4902	5390	TFRC
ENSG00000140521	3020	3965	3228	3689	POLG
ENSG00000144354	4985	3764	2653	2486	CDCA7
ENSG00000125755	3077	3967	3402	3435	SYMPK
ENSG00000164754	2689	4122	3626	3438	RAD21
ENSG00000170248	3730	3620	3229	3295	PDCD6IP
ENSG00000182307	2865	3893	3756	3357	C8orf33
ENSG00000108773	4117	3825	3101	2824	KAT2A
ENSG00000075785	2214	3654	3890	4090	RAB7A
ENSG00000101191	3230	3667	3280	3665	DIDO1
ENSG00000177225	4234	4126	2775	2699	GATD1
ENSG00000114850	1988	3423	4753	3656	SSR3
ENSG00000119689	3276	4093	3160	3286	DLST
ENSG00000179295	2400	3627	3718	4069	PTPN11
ENSG00000110696	2674	3772	3805	3554	C11orf58
ENSG00000169976	2978	3798	3954	3074	SF3B5
ENSG00000114120	4518	3720	2800	2745	SLC25A36
ENSG00000103549	2128	4308	3235	4088	RNF40
ENSG00000214078	4420	3777	2838	2717	CPNE1
ENSG00000013275	2883	3831	3712	3326	PSMC4
ENSG00000138363	3049	3851	3507	3331	ATIC
ENSG00000140525	3342	3986	3093	3307	FANCI
ENSG00000160214	3965	3593	3365	2791	RRP1
ENSG00000116133	1829	1976	4457	5443	DHCR24
ENSG00000153914	4467	3781	2667	2789	SREK1
ENSG00000136448	2843	4029	3212	3606	NMT1
ENSG00000162231	5024	3356	2672	2628	NXF1
ENSG00000065548	3171	3596	3724	3172	ZC3H15
ENSG00000004487	2916	3658	3564	3522	KDM1A
ENSG00000130066	8116	2348	1770	1426	SAT1
ENSG00000075151	3211	3747	3054	3641	EIF4G3
ENSG00000056097	2487	3985	3533	3643	ZFR
ENSG00000149532	3873	3866	2853	3054	CPSF7
ENSG00000167996	2098	3468	4282	3795	FTH1
ENSG00000120948	3204	3058	3821	3518	TARDBP
ENSG00000079459	2986	3357	3819	3421	FDFT1
ENSG00000013810	3239	3387	3757	3198	TACC3
ENSG00000108671	2482	3572	3671	3855	PSMD11
ENSG00000197912	4342	3537	2757	2903	SPG7
ENSG00000078618	3138	3715	3236	3419	NRDC
ENSG00000167491	2194	3748	3811	3755	GATAD2A
ENSG00000107404	2893	3611	3604	3343	DVL1
ENSG00000196205	2727	3582	4065	3072	EEF1A1P5
ENSG00000100632	2366	3575	4110	3362	ERH
ENSG00000126012	2154	3923	3184	4152	KDM5C
ENSG00000084754	2855	3841	3536	3173	HADHA
ENSG00000103653	2193	3562	4169	3481	CSK
ENSG00000123131	2410	2634	4625	3734	PRDX4
ENSG00000092820	2486	3416	3889	3606	EZR
ENSG00000142657	2229	3814	3823	3525	PGD
ENSG00000131828	3000	3598	3596	3180	PDHA1
ENSG00000132383	2416	3712	3733	3512	RPA1
ENSG00000177030	2302	3634	4006	3428	DEAF1
ENSG00000183291	2360	3212	4216	3562	SELENOF
ENSG00000099800	3165	3516	3832	2835	TIMM13
ENSG00000086061	2461	2556	4432	3865	DNAJA1
ENSG00000148730	2907	3551	3366	3480	EIF4EBP2
ENSG00000088325	2606	3293	3831	3573	TPX2
ENSG00000162607	2675	4159	3487	2971	USP1
ENSG00000187778	3038	3553	3489	3208	MCRS1
ENSG00000170689	2152	4248	3494	3373	HOXB9
ENSG00000013573	3945	3806	2557	2949	DDX11
ENSG00000004142	2560	3913	3439	3341	POLDIP2
ENSG00000099817	2790	3670	3661	3122	POLR2E
ENSG00000162923	3272	3453	3327	3139	WDR26
ENSG00000066044	2200	3491	3990	3509	ELAVL1
ENSG00000109685	2540	3551	3376	3682	NSD2
ENSG00000160299	3405	3352	2885	3504	PCNT
ENSG00000089006	3824	3710	3043	2569	SNX5
ENSG00000225630	1430	2331	3701	5680	MTND2P28
ENSG00000178741	2586	3355	4131	3066	COX5A
ENSG00000070831	1817	3319	4221	3777	CDC42
ENSG00000175334	2554	3388	4031	3143	BANF1
ENSG00000113558	2889	3493	3661	3065	SKP1
ENSG00000117395	2844	3572	3635	3057	EBNA1BP2
ENSG00000130396	3616	3489	2851	3151	AFDN
ENSG00000147123	2713	3420	3848	3114	NDUFB11
ENSG00000182087	3598	3076	3230	3179	TMEM259
ENSG00000110492	2720	2942	4117	3300	MDK
ENSG00000009954	2430	3457	3475	3713	BAZ1B
ENSG00000126088	2568	3553	3844	3092	UROD
ENSG00000156482	2834	3111	4090	3009	RPL30
ENSG00000111602	3286	3616	2902	3211	TIMELESS
ENSG00000178982	3026	3397	3747	2819	EIF3K
ENSG00000131876	3175	3311	3470	3023	SNRPA1
ENSG00000197694	3385	3556	2679	3358	SPTAN1
ENSG00000116688	2406	3640	3231	3699	MFN2
ENSG00000168672	2879	3851	3289	2945	FAM84B
ENSG00000100280	2460	3519	3714	3269	AP1B1
ENSG00000179958	2693	3567	3702	2991	DCTPP1
ENSG00000079805	2905	3819	3042	3183	DNM2
ENSG00000086232	2236	3532	3324	3823	EIF2AK1
ENSG00000008294	3569	3215	2990	3136	SPAG9
ENSG00000078140	2228	3119	3824	3738	UBE2K
ENSG00000167513	3353	3856	3225	2474	CDT1
ENSG00000099995	2006	3732	3396	3768	SF3A1
ENSG00000132305	2892	3408	3489	3107	IMMT
ENSG00000184432	2442	3466	3523	3460	COPB2
ENSG00000134697	3077	3369	3138	3266	GNL2
ENSG00000117906	3453	2389	3943	3065	RCN2
ENSG00000151503	2880	3521	2986	3460	NCAPD3
ENSG00000178913	4692	3018	2607	2523	TAF7
ENSG00000067057	1886	3362	3771	3821	PFKP
ENSG00000174574	2664	3515	3575	3075	AKIRIN1
ENSG00000062822	2803	3968	3029	3020	POLD1
ENSG00000086504	2310	3677	3764	3065	MRPL28
ENSG00000010292	2049	3548	3561	3652	NCAPD2
ENSG00000247077	2156	3503	3827	3317	PGAM5
ENSG00000174780	2424	3527	3510	3332	SRP72
ENSG00000133026	2115	3418	3270	3979	MYH10
ENSG00000165283	2658	3494	3612	3011	STOML2
ENSG00000111481	2420	3609	3460	3276	COPZ1
ENSG00000130309	2736	2268	3891	3870	COLGALT1
ENSG00000104907	3703	3433	2996	2629	TRMT1
ENSG00000168159	1929	3749	3919	3159	RNF187
ENSG00000138757	1970	3386	3698	3697	G3BP2
ENSG00000146457	3844	3110	3212	2553	WTAP
ENSG00000174243	2342	3346	3469	3559	DDX23
ENSG00000087269	2800	3534	3224	3158	NOP14
ENSG00000134001	2638	3538	3367	3171	EIF2S1
ENSG00000141543	2280	3260	3814	3356	EIF4A3
ENSG00000167522	2772	3873	2802	3260	ANKRD11
ENSG00000112308	4155	3101	2853	2542	C6orf62
ENSG00000143401	1537	3069	4032	3996	ANP32E
ENSG00000022840	2631	3452	3447	3102	RNF10
ENSG00000148341	4192	3375	2640	2418	SH3GLB2
ENSG00000134748	2844	3440	3282	3057	PRPF38A
ENSG00000077232	2656	2569	3712	3666	DNAJC10
ENSG00000189343	2660	3329	3433	3151	RPS2P46
ENSG00000106348	1690	3131	4012	3732	IMPDH1
ENSG00000125445	2290	3364	3647	3262	MRPS7
ENSG00000077312	2931	3499	3353	2776	SNRPA
ENSG00000197386	3115	3278	2792	3370	HTT
ENSG00000008130	3075	3560	2904	3003	NADK
ENSG00000136699	2413	3505	3116	3498	SMPD4
ENSG00000023191	3080	3266	3301	2879	RNH1
ENSG00000103197	2980	3903	2552	3087	TSC2
ENSG00000177666	4120	3229	2775	2396	PNPLA2
ENSG00000177479	3621	3433	2639	2824	ARIH2
ENSG00000233927	2988	2723	4074	2731	RPS28
ENSG00000139842	2560	3131	3430	3395	CUL4A
ENSG00000064607	3396	3264	2797	3023	SUGP2
ENSG00000141682	4690	4006	1984	1767	PMAIP1
ENSG00000055044	3054	3242	3087	3055	NOP58
ENSG00000197771	2314	3480	3223	3374	MCMBP
ENSG00000100591	2441	2844	3822	3275	AHSA1
ENSG00000006744	2604	3431	3128	3215	ELAC2
ENSG00000265241	2266	3432	3504	3168	RBM8A
ENSG00000124789	3213	3093	2919	3135	NUP153
ENSG00000090615	3490	3551	2501	2802	GOLGA3
ENSG00000180900	2094	2912	4019	3316	SCRIB
ENSG00000124486	3374	3079	2740	3115	USP9X
ENSG00000180879	2602	2935	3640	3126	SSR4
ENSG00000108021	2530	3650	2685	3416	FAM208B
ENSG00000100811	2515	3180	3334	3243	YY1
ENSG00000203879	3365	3147	3042	2706	GDI1
ENSG00000063245	2260	3317	3579	3102	EPN1
ENSG00000148843	2791	3481	2734	3247	PDCD11
ENSG00000132676	3063	3478	3138	2574	DAP3
ENSG00000143368	2189	3412	3166	3480	SF3B4
ENSG00000198700	2727	3494	2869	3154	IPO9
ENSG00000139726	2304	3351	3667	2905	DENR
ENSG00000121892	2660	3143	3191	3232	PDS5A
ENSG00000111581	3705	3183	2855	2482	NUP107
ENSG00000170312	3195	2944	3418	2655	CDK1
ENSG00000114416	2670	3195	3237	3100	FXR1
ENSG00000143727	2794	3449	3231	2727	ACP1
ENSG00000175455	4448	3204	2195	2354	CCDC14
ENSG00000160767	1678	2661	4086	3757	FAM189B
ENSG00000099341	2422	3376	3361	2996	PSMD8
ENSG00000108055	2055	3131	3467	3500	SMC3
ENSG00000143398	2129	3763	2967	3286	PIP5K1A
ENSG00000065154	2270	3313	3405	3153	OAT
ENSG00000124181	2869	3444	2787	3035	PLCG1
ENSG00000274012	1080	5916	927	4212	RN7SL2
ENSG00000144136	1825	2445	3923	3938	SLC20A1
ENSG00000103194	2451	3592	3166	2913	USP10
ENSG00000075292	3974	2839	2664	2622	ZNF638
ENSG00000149187	2348	3262	3077	3389	CELF1
ENSG00000175727	2846	3239	2701	3281	MLXIP
ENSG00000169750	2305	3049	3795	2897	RAC3
ENSG00000244038	2093	2180	3996	3759	DDOST
ENSG00000196367	2042	3252	2777	3948	TRRAP
ENSG00000131504	2377	2887	3176	3562	DIAPH1
ENSG00000197226	2170	3331	3086	3388	TBC1D9B
ENSG00000088832	1807	3249	3538	3374	FKBP1A
ENSG00000104885	2781	3358	2808	3016	DOT1L
ENSG00000213719	1940	2948	3788	3284	CLIC1
ENSG00000171530	2593	2929	3545	2883	TBCA
ENSG00000145495	4126	2309	2732	2735	MARCH6
ENSG00000277791	2653	3064	3529	2649	PSMB3
ENSG00000097046	3299	3264	2757	2551	CDC7
ENSG00000166851	2062	2862	3515	3403	PLK1
ENSG00000146830	2991	3434	2520	2890	GIGYF1
ENSG00000103363	2709	2832	3548	2734	ELOB
ENSG00000197170	2274	3233	3347	2967	PSMD12
ENSG00000135372	2612	3217	2861	3128	NAT10
ENSG00000111786	2245	3016	3374	3170	SRSF9
ENSG00000197136	2233	2524	3363	3684	PCNX3
ENSG00000110917	1880	2694	3462	3759	MLEC
ENSG00000205250	2951	3183	2806	2852	E2F4
ENSG00000162613	3777	2819	2517	2669	FUBP1
ENSG00000137955	4799	2678	2307	1985	RABGGTB
ENSG00000147955	1742	2760	3575	3691	SIGMAR1
ENSG00000126254	2547	3113	3378	2730	RBM42
ENSG00000006652	3694	3581	2401	2091	IFRD1
ENSG00000125970	2535	3075	3375	2777	RALY
ENSG00000059588	3463	3497	2330	2468	TARBP1
ENSG00000141002	3297	3205	2637	2618	TCF25
ENSG00000161179	2186	3236	3616	2714	YDJC
ENSG00000213024	2225	2983	3296	3247	NUP62
ENSG00000159202	2940	3165	2818	2817	UBE2Z
ENSG00000126602	2387	3412	2941	2992	TRAP1
ENSG00000163479	1770	2968	3712	3282	SSR2
ENSG00000022267	1728	3170	3541	3291	FHL1
ENSG00000140365	3312	2837	3160	2409	COMMD4
ENSG00000071462	3320	3086	2928	2382	BUD23
ENSG00000146670	2578	3366	2990	2768	CDCA5
ENSG00000163655	2237	3158	3197	3104	GMPS
ENSG00000120694	2141	2825	3488	3224	HSPH1
ENSG00000167005	2205	3158	3246	3067	NUDT21
ENSG00000119285	2161	3104	2854	3547	HEATR1
ENSG00000111144	2679	2974	3218	2789	LTA4H
ENSG00000133030	2316	3357	2987	2997	MPRIP
ENSG00000140990	2554	2793	3708	2600	NDUFB10
ENSG00000115419	3199	3039	2906	2497	GLS
ENSG00000197961	4312	3179	2217	1931	ZNF121
ENSG00000203875	3147	3132	2995	2333	SNHG5
ENSG00000108679	1196	1456	4611	4335	LGALS3BP
ENSG00000128595	1851	2132	3681	3929	CALU
ENSG00000160049	2078	3306	3212	2989	DFFA
ENSG00000108604	1884	3015	3358	3325	SMARCD2
ENSG00000132155	2426	3339	2857	2959	RAF1
ENSG00000172531	2275	3061	3477	2765	PPP1CA
ENSG00000170348	1567	2136	4190	3680	TMED10
ENSG00000077147	1763	1777	4138	3891	TM9SF3
ENSG00000108592	2246	2985	3147	3190	FTSJ3
ENSG00000099381	1535	3123	3287	3610	SETD1A
ENSG00000168924	2185	3133	3146	3070	LETM1
ENSG00000109111	2334	3220	2710	3269	SUPT6H
ENSG00000153989	2059	2798	3594	3072	NUS1
ENSG00000160957	3682	3053	2366	2415	RECQL4
ENSG00000071127	1950	2855	3342	3368	WDR1
ENSG00000060237	2016	3149	2679	3635	WNK1
ENSG00000172354	2066	3038	3543	2831	GNB2
ENSG00000042753	2521	3070	3322	2556	AP2S1
ENSG00000129083	2362	3153	3099	2855	COPB1
ENSG00000100304	1633	2956	3510	3356	TTLL12
ENSG00000104529	2965	3037	2785	2662	EEF1D
ENSG00000011485	2447	3240	2887	2861	PPP5C
ENSG00000130299	2420	3103	3303	2597	GTPBP3
ENSG00000120129	7895	1506	1060	960	DUSP1
ENSG00000151923	3506	2855	2698	2353	TIAL1
ENSG00000134453	3032	2768	2973	2633	RBM17
ENSG00000099797	2559	2407	3319	3116	TECR
ENSG00000143393	2620	3142	2714	2915	PI4KB
ENSG00000230989	2003	3047	3393	2943	HSBP1
ENSG00000169223	2271	2268	3898	2949	LMAN2
ENSG00000037474	2296	3085	3005	2988	NSUN2
ENSG00000166181	2181	2996	3109	3077	API5
ENSG00000135404	1933	2654	3737	3027	CD63
ENSG00000130821	2029	2233	3624	3465	SLC6A8
ENSG00000120885	2283	1729	3976	3360	CLU
ENSG00000102316	2685	2712	3128	2807	MAGED2
ENSG00000055483	2711	3428	2310	2879	USP36
ENSG00000095787	2456	3046	2878	2946	WAC
ENSG00000052749	3064	3383	2453	2414	RRP12
ENSG00000127837	2215	3066	3225	2800	AAMP
ENSG00000242485	2489	2780	3450	2568	MRPL20
ENSG00000072506	2358	2871	3439	2615	HSD17B10
ENSG00000148396	2784	3270	2399	2827	SEC16A
ENSG00000010322	3011	3060	2528	2679	NISCH
ENSG00000088205	2210	3334	2871	2857	DDX18
ENSG00000196363	2500	2959	3056	2753	WDR5
ENSG00000112983	3476	2915	2433	2442	BRD8
ENSG00000107223	2624	3004	3099	2530	EDF1
ENSG00000140474	3136	3122	2609	2381	ULK3
ENSG00000030066	2364	3237	2786	2859	NUP160
